"oxygen"	"OXYGEN-MOLECULE"	"O2"	3.92    
"oxythiamine"	"CPD-15776"	"C12H16N3O2S1"	150.45589    
"ozone"	"CPD-19034"	"O3"	
"p-(bromoacetamido)phenyl uridyl pyrophosphate"	"CPD0-1326"	"C17H18N3O13P2Br1"	-428.10803    
"p-HBAD-I"	"CPD-18617"	"C15H20O7"	9.442411    
"p-HBAD-II"	"CPD-18619"	"C30H46O15"	75.941536    
"p-aminobenzoate-&beta;-D-glucopyranosyl ester"	"CPD-5804"	"C13H17N1O7"	-43.36096    
"p-aminosalicylate"	"CPD-8817"	"C7H6N1O3"	-27.155338    
"p-chloromercuriphenylsulfonate"	"CPD-5401"	"C6H4O3S1Cl1Hg1"	-24.007578    
"p-chlorophenylalanine"	"P-CHLOROPHENYLALANINE"	"C9H10N1O2Cl1"	46.301205    
"p-chlorophenylglyoxal"	"CPD0-2028"	"C8H5O2Cl1"	19.7056    
"p-coumaroylserotonin"	"CPD-8936"	"C19H18N2O3"	163.5712    
"p-coumaroyltriacetate"	"CPD-6954"	"C15H13O6"	-18.877493    
"p-coumaroyltriacetic acid lactone"	"CPD-6955"	"C15H11O5"	13.700260    
"p-coumaroyltyramine"	"CPD-8943"	"C17H17N1O3"	149.11906    
"p-hydroxymandelonitrile"	"CPD-12889"	"C8H7N1O2"	37.097843    
"p-hydroxymercuribenzoate"	"PHMB"	"C7H5O3Hg1"	-41.486458    
"p-nitrophenyl acetate"	"P-NITROPHENYL-ACETATE"	"C8H7N1O4"	-39.03216    
"p-nitrophenyl butanoate"	"CPD0-2413"	"C10H11N1O4"	5.2923145    
"p-nitrophenyl caproate"	"CPD-13117"	"C12H15N1O4"	49.6168    
"p-nitrophenyl sulfate"	"CPD-10183"	"C6H4N1O6S1"	-112.80758    
"p-toluidine"	"CPD-13594"	"C7H9N1"	124.45009    
"pGpp"	"CPD0-1415"	"C10H11N5O14P3"	-667.2983    
"paclobutrazol"	"CPD-6970"	"C15H20N3O1Cl1"	236.46243    
"paederoside"	"CPDQT-84"	"C18H22O11S1"	-113.725365    
"palmatine"	"PALMATINE"	"C21H22N1O4"	211.13358    
"palmitaldehyde"	"PALMITALDEHYDE"	"C16H32O1"	317.30588    
"palmitate"	"PALMITATE"	"C16H31O2"	256.09268    
"palmitic amide"	"CPD6666-3"	"C16H33N1O1"	317.31702    
"palmitoleate"	"CPD-9245"	"C16H29O2"	255.84042    
"palmitoleoyl-CoA"	"CPD-10269"	"C37H60N7O17P3S1"	-194.77478    
"palmitoyl adenylate"	"CPD-18709"	"C26H43N5O8P1"	
"palmitoyl phosphate"	"CPD-17617"	"C16H31O5P1"	53.786488    
"palmitoyl-CoA"	"PALMITYL-COA"	"C37H62N7O17P3S1"	-196.59253    
"palustradienal"	"CPD-8716"	"C20H30O1"	318.3536    
"palustradiene"	"CPD-8697"	"C20H32"	369.32587    
"palustradiene-diol"	"CPD-8715"	"C20H32O2"	291.37585    
"palustradienol"	"CPD-8714"	"C20H32O1"	329.4159    
"palustric acid"	"CPD-8717"	"C20H29O2"	255.07042    
"pamidronate"	"PAMIDRONATE"	"C3H10N1O7P2"	-350.9909    
"panose"	"CPD-13556"	"C18H32O16"	-206.56413    
"pantetheine"	"CPD-511"	"C11H22N2O4S1"	90.82463    
"pantethine"	"CPD-16617"	"C22H42N4O8S2"	168.2771    
"pantothenol"	"PANTOTHENOL"	"C9H19N1O4"	49.831276    
"papaverine"	"CPD-15742"	"C20H21N1O4"	188.29453    
"papaveroxine"	"CPD-14832"	"C22H25N1O7"	128.56905    
"papaveroxine intermediate"	"CPD-14831"	"C21H23N1O7"	93.37678    
"parabanate"	"CPD-3685"	"C3H2N2O3"	-83.53776    
"paramylon"	"Paramylon"	""	
"paraoxon"	"PARAOXON"	"C10H14N1O6P1"	-146.24432    
"paraquat"	"CPD0-2336"	"C12H14N2"	228.88747    
"parathion"	"PARATHION"	"C10H14N1O5P1S1"	38.155678    
"paraxanthine"	"1-7-DIMETHYLXANTHINE"	"C7H8N4O2"	40.04997    
"pargyline"	"CPD-13898"	"C11H13N1"	267.01456    
"parkeol"	"CPD-13879"	"C30H50O1"	537.4761    
"paromamine"	"CPD-14125"	"C12H28N3O7"	51.932816    
"paromomycin"	"CPD-14177"	"C23H50N5O14"	63.10459    
"parthenolide"	"CPD-16766"	"C15H20O3"	178.61241    
"parthenolide-cysteine"	"CPD-16773"	"C18H27N1O5S1"	166.07027    
"parthenolide-glutathione"	"CPD-16772"	"C25H36N2O9S1"	139.34038    
"partially N-deacetylated poly-&beta;-1,6-N-acetyl-D-glucosamine"	"CPD0-1193"	""	
"paspalate"	"CPD-12359"	"C16H16N2O2"	157.19794    
"paspalicine"	"CPD-16961"	"C27H31N1O3"	339.68472    
"paspaline"	"CPD-16741"	"C28H39N1O2"	436.2637    
"paspalinine"	"CPD-16962"	"C27H31N1O4"	291.69473    
"patuletin"	"CPD-14907"	"C16H11O8"	-106.26975    
"patulin"	"CPD-16726"	"C7H6O4"	-56.023285    
"patulitrin"	"CPD-14909"	"C22H21O13"	-162.03854    
"paxilline"	"CPD-16744"	"C27H33N1O4"	323.287    
"pectolinarigenin"	"CPD-15478"	"C17H14O6"	20.245674    
"pedunculagin"	"CPD-17772"	"C34H24O22"	-452.45312    
"pelargonate"	"CPD-8505"	"C9H17O2"	98.88700    
"pelargonidin"	"PELARGONIDIN-CMPD"	"C15H9O5"	-19.310976    
"pelargonidin 3,7-di-<i>O</i>-&beta;-<i>D</i>-glucoside"	"CPD-15289"	"C27H30O15"	-128.96542    
"pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-(caffeoyl)-sambubioside"	"CPD-18100"	"C35H34O17"	-99.4719    
"pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-(p-coumaroyl)-sambubioside"	"CPD-18099"	"C35H33O16"	-61.87509    
"pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-sambubioside"	"CPD-18091"	"C26H27O14"	-105.97184    
"pelargonidin 3-<i>O</i>-&beta;-D-caffeoylglucoside"	"CPD-7383"	"C30H25O13"	-75.38302    
"pelargonidin 3-<i>O</i>-&beta;-D-p-coumaroylglucoside"	"CPD-7384"	"C30H25O12"	-35.90301    
"pelargonidin 3-<i>O</i>-(3\",6\"-<i>O</i>-dimalonyl-&beta;-glucopyranoside"	"CPD-16544"	"C27H22O16"	-272.34357    
"pelargonidin 3-<i>O</i>-(6\"-<i>O</i>-malyl-&beta;-<i>D</i>-glucoside)"	"CPD-15287"	"C25H23O14"	-194.39531    
"pelargonidin 3-<i>O</i>-sophoroside"	"CPD-7843"	"C27H30O15"	-128.96542    
"pelargonidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside 3-<i>O</i>-&beta;-<i>D</i>-sambubioside"	"CPD-18093"	"C32H38O19"	-159.85742    
"pelargonidin-3,5-di-<i>O</i>-&beta;-<i>D</i>-glucoside"	"CPD-7137"	"C27H30O15"	-128.96542    
"pelargonidin-3,5-diglucoside-5-O-caffeoylglucoside"	"CPD-7150"	"C36H36O18"	-129.26862    
"pelargonidin-3,5-diglucoside-5-O-p-coumaroylglucoside"	"CPD-7151"	"C36H36O17"	-89.78865    
"pelargonidin-3-<i>O</i>-&beta;-D-glucoside"	"PELARGONIDIN-3-GLUCOSIDE-CMPD"	"C21H19O10"	-75.079796    
"pelargonidin-3-<i>O</i>-(6\"-<i>O</i>-malonyl-&beta;-D-glucoside)"	"CPD-7149"	"C24H21O13"	-178.51752    
"pelargonidin-3-<i>O</i>-rutinoside"	"CPD-7144"	"C27H30O14"	-92.7354    
"pelargonidin-3-<i>O</i>-rutinoside-5-<i>O</i>-&beta;-D-glucoside"	"CPD-7148"	"C33H40O19"	-148.50418    
"penem CGP31608"	"CPD0-1545"	"C9H12N2O4S1"	-19.066565    
"penicillamine"	"CPD0-1577"	"C5H11N1O2S1"	27.792318    
"penicillin G"	"PENICILLIN-G"	"C16H17N2O4S1"	59.066986    
"penicillin K"	"CPD-9122"	"C16H25N2O4S1"	128.10599    
"penicillin N"	"PENICILLIN-N"	"C14H20N3O6S1"	3.2103505    
"penicillin V"	"CPD-9196"	"C16H17N2O5S1"	49.886993    
"pent-1-en-3-one"	"CPD-13218"	"C5H8O1"	69.85897    
"pentachloroethane"	"PENTACHLOROETHANE"	"C2H1Cl5"	-6.0288787    
"pentachlorophenol"	"PENTACHLOROPHENOL"	"C6O1Cl5"	-21.01206    
"pentacosane"	"CPD-7944"	"C25H52"	567.7382    
"pentacosanoate"	"CPD-7835"	"C25H49O2"	453.48288    
"pentadecanal"	"CPD-388"	"C15H30O1"	295.14362    
"pentadecane"	"CPD-7946"	"C15H32"	346.11588    
"pentadecanoate"	"CPD-8462"	"C15H29O2"	231.86043    
"pentadecanoyl-CoA"	"CPD-14724"	"C36H60N7O17P3S1"	-218.75476    
"pentaerythritol tetranitrate"	"CPD0-2530"	"C5H8N4O12"	-259.43106    
"pentahomomethionine"	"CPDQT-256"	"C10H21N1O2S1"	147.88353    
"pentalen-13-al"	"CPD-13617"	"C15H22O1"	221.45465    
"pentalen-13-ol"	"CPD-13616"	"C15H24O1"	234.0669    
"pentalenate"	"CPDMETA-13643"	"C15H21O3"	118.331474    
"pentalenene"	"CPD-1763"	"C15H24"	273.9769    
"pentalenolactone"	"CPD-13619"	"C15H15O5"	-1.965258    
"pentalenolactone D"	"CPD-13621"	"C15H19O4"	63.449226    
"pentalenolactone E"	"CPD-13632"	"C15H17O4"	58.736996    
"pentalenolactone F"	"CPD-13622"	"C15H17O5"	18.806984    
"pentan-2-one"	"PENTAN-2-ONE"	"C5H10O1"	70.251205    
"pentanamide"	"CPD-586"	"C5H11N1O1"	73.53232    
"pentanesulfonate"	"CPD0-2075"	"C5H12O3S1"	18.983452    
"pentanoate"	"VALERATE"	"C5H9O2"	9.828032    
"pentanoyl-CoA"	"PENTANOYLCOA-CPD"	"C26H40N7O17P3S1"	-440.37714    
"pentose-ring"	"PENTOSE-RING"	"C5H10O5"	-78.908806    
"peonidin"	"CPD-15052"	"C16H11O6"	-23.598736    
"peonidin-3-<i>O</i>-&beta;-D-glucoside"	"CPD-19094"	"C22H21O11"	
"pepstatin A"	"CPD-11291"	"C34H63N5O9"	356.69055    
"peptidoglycan D-alanyl-DAP crosslink"	"CPD0-1181"	""	
"peptidoglycan DAP-DAP crosslink"	"CPD0-1185"	""	
"peptidoglycan tetrapeptide, glycan chain 1"	"CPD0-1182"	""	
"peptidoglycan tetrapeptide, glycan chain 2"	"CPD0-1183"	""	
"peptidoglycan tripeptide, glycan chain 1"	"CPD0-1184"	""	
"peptidoglycan tripeptide-Lpp crosslink"	"CPD0-1171"	""	
"peptidoglycan tripeptide-tetrapeptide crosslink"	"CPD0-1172"	""	
"peptidyl-carrier protein group"	"Peptidyl-Carrier-Protein-Group"	""	
"perakine"	"CPDMETA-13651"	"C21H22N2O3"	208.84465    
"peramine"	"CPD-17338"	"C12H18N5O1"	202.61363    
"perchlorate"	"CPD0-1385"	"H1O4Cl1"	-129.62888    
"perillate"	"CPD-12443"	"C10H13O2"	90.32251    
"perillyl alcohol"	"Perillyl-Alcohols"	"C10H16O1"	166.21794    
"perillyl aldehyde"	"CPD-1084"	"C10H14O1"	153.60568    
"peroxiredoxin-(<i>S</i>-hydroxy-<i>S</i>-oxocysteine)"	"CPD-7250"	""	
"peroxiredoxin-(<i>S</i>-hydroxycysteine)"	"CPD-7251"	""	
"peroxydisulfate"	"CPD-13724"	"O8S2"	-244.44823    
"peroxynitrite"	"CPD0-1395"	"N1O3"	-89.11207    
"persulfate"	"CPD0-1463"	""	
"petivericin"	"CPD-12487"	"C14H14O1S2"	183.12569    
"petiveriin"	"CPD-12486"	"C10H13N1O3S1"	51.294567    
"petrobactin"	"CPD-9985"	"C34H51N6O11"	217.23509    
"petroselinate"	"CPD-8477"	"C18H33O2"	300.16492    
"petunidin"	"CPD-15003"	"C16H11O7"	-63.078743    
"phaseic acid"	"CPD-7725"	"C15H19O5"	82.669235    
"phaselate"	"CPD-11724"	"C13H10O8"	-161.46704    
"phaseollidin-hydrate"	"PHASEOLLIDIN-HYDRATE"	"C20H22O5"	96.74564    
"phaseoluteone"	"CPD-6643"	"C20H17O6"	54.986996    
"phellandral"	"CPD-12467"	"C10H16O1"	153.00793    
"phenacetin"	"CPD-15515"	"C10H13N1O2"	106.06457    
"phenanthrene"	"CPD-13485"	"C14H10"	155.5932    
"phenanthrene-3,4-diol"	"PHENANTHRENE-34-DIOL"	"C14H10O2"	107.1912    
"phenanthrene-ring"	"PHENANTHRENE-RING"	"C14H10"	189.83122    
"phenanthrenequinone"	"CPD-9192"	"C14H10O2"	115.7212    
"phenazine"	"CPD-12873"	"C12H8N2"	155.60997    
"phenazine ethosulfate"	"CPD-12472"	""	
"phenazine methosulfate"	"PMS"	""	
"phenazine-1,6-dicarboxylate"	"CPD-12872"	"C14H6N2O4"	-41.920525    
"phenazine-1-carboxylate"	"CPD-9522"	"C13H7N2O2"	51.916782    
"phenelzine"	"CPD-13895"	"C8H12N2"	170.63345    
"phenol"	"PHENOL"	"C6H6O1"	49.176723    
"phenoxyacetate"	"CPD-10902"	"C8H7O3"	-1.4942197    
"phenoxyethylpenicillin"	"CPD-9222"	"C17H19N2O5S1"	70.23923    
"phenoxypropylpenicillin"	"CPD-9223"	"C18H21N2O5S1K1"	92.71354    
"phentermine"	"CPD-7657"	"C10H16N1"	190.81587    
"phenyl 5-phospho-&alpha;-D-ribofuranoside"	"CPD-15539"	"C11H13O8P1"	-211.94366    
"phenyl acetoacetate"	"CPD-8881"	"C10H10O3"	28.581205    
"phenyl phosphate"	"PHENOL-PHOSPHATE"	"C6H5O4P1"	-172.29263    
"phenyl sulfate"	"CPD-16821"	"C6H5O4S1"	-38.95646    
"phenyl sulfoxide"	"CPD0-2089"	"C12H10O1S1"	133.1112    
"phenyl-&alpha;-D-glucoside"	"CPD0-1668"	"C12H16O6"	-4.0420766    
"phenyl-&beta;-D-glucoside"	"CPD0-1667"	"C12H16O6"	-4.0420766    
"phenyl-&beta;-galactoside"	"CPD-9117"	"C12H16O6"	-4.0420766    
"phenyl-1-thio-&beta;-D-galactopyranoside"	"CPD0-1302"	"C12H16O5S1"	27.927933    
"phenyl-thiazolylurea-sulfonamides"	"CPD0-1433"	"C10H9N4O3S2"	22.918032    
"phenylacetaldehyde"	"PHENYLACETALDEHYDE"	"C8H8O1"	84.98897    
"phenylacetate"	"PHENYLACETATE"	"C8H7O2"	21.705782    
"phenylacetohydroximoyl-cysteinylglycine"	"CPD-12385"	"C13H17N3O4S1"	77.56905    
"phenylacetohydroximoyl-glutathione"	"CPD-12384"	"C18H23N4O7S1"	31.903711    
"phenylacetone"	"CPD-7233"	"C9H10O1"	103.88121    
"phenylacetonitrile"	"PHENYLACETONITRILE"	"C8H7N1"	114.61784    
"phenylacetonitrile oxide"	"CPD-12383"	"C8H7N1O1"	113.91784    
"phenylacetothiohydroximate"	"PHENYLACETOTHIOHYDROXIMATE"	"C8H8N1O1S1"	101.97691    
"phenylacetyl-CoA"	"CPD-207"	"C29H38N7O17P3S1"	-428.9094    
"phenylacetylglycine"	"CPD-11715"	"C10H10N1O3"	21.939148    
"phenylalaninol"	"CPD0-1428"	"C9H14N1O1"	135.65361    
"phenylarsine oxide"	"CPD-7058"	"C9H12O3As1"	50.491386    
"phenylethanolamine"	"PHENYLETHANOLAMINE"	"C8H12N1O1"	113.491394    
"phenylethyl acetate"	"CPD-14529"	"C10H12O2"	79.14345    
"phenylethylbenzoate"	"CPD-12217"	"C15H14O2"	133.38568    
"phenylglyoxal"	"PHENYLGLYOXAL"	"C8H6O2"	35.33672    
"phenylglyoxylate"	"PHENYLGLYOXYLATE"	"C8H5O3"	-26.396461    
"phenylglyoxylyl-CoA"	"CPD-7242"	"C29H36N7O18P3S1"	-477.01163    
"phenylhydantoin"	"PHENYLHYDANTOIN"	"C9H8N2O2"	42.16897    
"phenylhydrazine"	"PHENYLHYDRAZINE"	"C6H8N2"	126.308975    
"phenyllactate"	"CPD-7999"	"C9H9O3"	5.8280263    
"phenylmercuric chloride"	"CPD-14709"	"C6H5Cl1Hg1"	82.955605    
"phenylmethanesulfenate"	"CPD-12491"	"C7H8O1S1"	147.78897    
"phenylmethanesulfonyl fluoride"	"CPD-5541"	"C7H7O2F1S1"	39.517845    
"phenylphosphonate"	"CPD0-1078"	"C6H5O3P1"	-123.292625    
"phenylthiourea"	"CPD-7084"	"C7H8N2S1"	154.70897    
"phenylureidoacetic acid"	"CPD-8524"	"C9H10N2O3"	19.631203    
"phenytoin"	"CPD-16703"	"C15H12N2O2"	117.18345    
"pheomelanin"	"CPD-12380"	""	
"pheophorbide <i>a</i>"	"CPD-7061"	"C35H34N4O5"	341.1372    
"pheophorbide <i>b</i>"	"CPD-7062"	"C35H33N4O6"	292.29492    
"pheophytin a"	"CPD-8155"	"C55H74N4O5"	791.51294    
"pheophytin b"	"CPD-8178"	"C55H72N4O6"	742.6708    
"phloretate"	"PHLORETATE"	"C9H9O3"	4.3880324    
"phloretin"	"PHLORETIN"	"C15H14O5"	22.365685    
"phlorisobutyrophenone"	"CPD-7104"	"C10H12O4"	4.2434464    
"phlorisovalerophenone"	"3-METHYL-1-246-TRIHYDROXYPHENYLBUTAN"	"C11H14O4"	26.405682    
"phlorizin"	"CPD-12447"	"C21H23O10"	-35.286266    
"phloroglucinol"	"CPD-16"	"C6H6O3"	-27.233282    
"phloroglucinol carboxylate"	"CPD-13499"	"C7H5O5"	-120.44646    
"phomamide"	"CPD-16654"	"C17H22N2O4"	154.18465    
"phomopsene"	"CPD-18470"	"C20H32"	357.6259    
"phorbol 12,13-dibutanoate"	"PHORBOL-1213-DIBUTANOATE"	"C28H40O8"	137.77481    
"phorbol 13-butanoate"	"PHORBOL-13-BUTANOATE"	"C24H34O7"	110.3581    
"phosalacine"	"CPD-11749"	"C14H27N3O6P1"	68.23818    
"phosphate"	"Pi"	"H1O4P1"	-252.94714    
"phosphatidate-34:1"	"Phosphatidates-34-1"	""	
"phosphatidate-34:2"	"Phosphatidates-34-2"	""	
"phosphatidate-34:3"	"Phosphatidates-34-3"	""	
"phosphatidate-34:4"	"Phosphatidates-34-4"	""	
"phosphatidate-34:6"	"Phosphatidates-34-6"	""	
"phosphatidate-36:2"	"Phosphatidates-36-2"	""	
"phosphatidate-36:3"	"Phosphatidates-36-3"	""	
"phosphatidate-36:4"	"Phosphatidates-36-4"	""	
"phosphatidate-36:5"	"Phosphatidates-36-5"	""	
"phosphatidate-36:6"	"Phosphatidates-36-6"	""	
"phosphatidylcholine-32:0"	"Phosphatidylcholines-32-0"	""	
"phosphatidylcholine-34:1"	"Phosphatidylcholines-34-1"	""	
"phosphatidylcholine-34:2"	"Phosphatidylcholines-34-2"	""	
"phosphatidylcholine-34:3"	"Phosphatidylcholines-34-3"	""	
"phosphatidylcholine-34:4"	"Phosphatidylcholines-34-4"	""	
"phosphatidylcholine-36:1"	"Phosphatidylcholines-36-1"	""	
"phosphatidylcholine-36:2"	"Phosphatidylcholines-36-2"	""	
"phosphatidylcholine-36:3"	"Phosphatidylcholines-36-3"	""	
"phosphatidylcholine-36:4"	"Phosphatidylcholines-36-4"	""	
"phosphatidylcholine-36:5"	"Phosphatidylcholines-36-5"	""	
"phosphatidylcholine-36:6"	"Phosphatidylcholines-36-6"	""	
"phosphatidylcholine-38:2"	"Phosphatidylcholines-38-2"	""	
"phosphatidylcholine-38:3"	"Phosphatidylcholines-38-3"	""	
"phosphatidylcholine-38:4"	"Phosphatidylcholines-38-4"	""	
"phosphatidylcholine-38:5"	"Phosphatidylcholines-38-5"	""	
"phosphatidylcholine-38:6"	"Phosphatidylcholines-38-6"	""	
"phosphatidylcholine-40:2"	"Phosphatidylcholines-40-2"	""	
"phosphatidylcholine-40:3"	"Phosphatidylcholines-40-3"	""	
"phosphatidylcholine-40:4"	"Phosphatidylcholines-40-4"	""	
"phosphatidylcholine-40:5"	"Phosphatidylcholines-40-5"	""	
"phosphatidylethanolamine (1,2-dicis-vaccenoyl)"	"CPD-18370"	"C41H78N1O8P1"	491.11743    
"phosphatidylethanolamine (1-cis-vaccenoyl, 2-palmitoleoyl)"	"CPD-18368"	"C39H74N1O8P1"	446.79285    
"phosphatidylethanolamine (1-myristoyl, 2-cis-9,10-methylene hexadecanoyl)"	"CPD-18404"	"C36H70N1O8P1"	378.5285    
"phosphatidylethanolamine (1-myristoyl, 2-palmitoleoyl)"	"CPD-18403"	"C35H68N1O8P1"	356.32623    
"phosphatidylethanolamine (1-palmitoyl, 2-cis-9,10-methylene hexadecanoyl)"	"CPD-18371"	"C38H74N1O8P1"	422.85287    
"phosphatidylethanolamine (1-palmitoyl, 2-cis-vaccenoyl)"	"CPD-18369"	"C39H76N1O8P1"	444.97513    
"phosphatidylethanolamine (1-palmitoyl, 2-lactobacilloyl)"	"CPD-18372"	"C40H78N1O8P1"	467.1774    
"phosphatidylethanolamine (1-palmitoyl, 2-palmitoleoyl)"	"CPD-18367"	"C37H72N1O8P1"	400.65076    
"phosphatidylethanolamine-34:1"	"Phosphatidylethanolamines-34-1"	""	
"phosphatidylethanolamine-34:2"	"Phosphatidylethanolamines-34-2"	""	
"phosphatidylethanolamine-34:3"	"Phosphatidylethanolamines-34-3"	""	
"phosphatidylethanolamine-34:4"	"Phosphatidylethanolamines-34-4"	""	
"phosphatidylethanolamine-36:1"	"Phosphatidylethanolamines-36-1"	""	
"phosphatidylethanolamine-36:2"	"Phosphatidylethanolamines-36-2"	""	
"phosphatidylethanolamine-36:3"	"Phosphatidylethanolamines-36-3"	""	
"phosphatidylethanolamine-36:4"	"Phosphatidylethanolamines-36-4"	""	
"phosphatidylethanolamine-36:5"	"Phosphatidylethanolamines-36-5"	""	
"phosphatidylethanolamine-36:6"	"Phosphatidylethanolamines-36-6"	""	
"phosphatidylethanolamine-38:2"	"Phosphatidylethanolamines-38-2"	""	
"phosphatidylethanolamine-38:3"	"Phosphatidylethanolamines-38-3"	""	
"phosphatidylethanolamine-38:4"	"Phosphatidylethanolamines-38-4"	""	
"phosphatidylethanolamine-38:5"	"Phosphatidylethanolamines-38-5"	""	
"phosphatidylethanolamine-38:6"	"Phosphatidylethanolamines-38-6"	""	
"phosphatidylethanolamine-40:2"	"Phosphatidylethanolamines-40-2"	""	
"phosphatidylethanolamine-40:3"	"Phosphatidylethanolamines-40-3"	""	
"phosphatidylethanolamine-42:2"	"Phosphatidylethanolamines-42-2"	""	
"phosphatidylethanolamine-42:3"	"Phosphatidylethanolamines-42-3"	""	
"phosphatidylethanolamine-42:4"	"Phosphatidylethanolamines-42-4"	""	
"phosphatidylglycerol (1,2-dicis-vaccenoyl)"	"CPD-18396"	"C42H78O10P1"	419.1353    
"phosphatidylglycerol (1-cis-vaccenoyl, 2-palmitoleoyl)"	"CPD-18394"	"C40H74O10P1"	374.8108    
"phosphatidylglycerol (1-myristoyl, 2-cis-9,10-methylene hexadecanoyl)"	"CPD-18405"	"C37H70O10P1"	306.54645    
"phosphatidylglycerol (1-myristoyl, 2-palmitoleoyl)"	"CPD-18392"	"C36H68O10P1"	284.34415    
"phosphatidylglycerol (1-palmitoyl, 2-cis-9,10-methylene hexadecanoyl)"	"CPD-18373"	"C39H74O10P1"	350.8708    
"phosphatidylglycerol (1-palmitoyl, 2-cis-vaccenoyl)"	"CPD-18362"	"C40H76O10P1"	372.9931    
"phosphatidylglycerol (1-palmitoyl, 2-lactobacilloyl)"	"CPD-18406"	"C41H78O10P1"	395.1953    
"phosphatidylglycerol (1-palmitoyl, 2-myristoyl)"	"CPD-18393"	"C36H70O10P1"	282.52643    
"phosphatidylglycerol (1-palmitoyl, 2-palmitoleoyl)"	"CPD-18361"	"C38H72O10P1"	328.66867    
"phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)"	"CPD0-2330"	"C38H70O10P1"	330.48645    
"phosphatidylglycerol (dioctadecanoyl, n-C18:0)"	"CPD-12822"	"C42H82O10P1"	415.49985    
"phosphatidylglycerol-32:0"	"Phosphatidylglycerols-32-0"	""	
"phosphatidylglycerol-32:1"	"Phosphatidylglycerols-32-1"	""	
"phosphatidylglycerol-34:0"	"Phosphatidylglycerols-34-0"	""	
"phosphatidylglycerol-34:1"	"Phosphatidylglycerols-34-1"	""	
"phosphatidylglycerol-34:2"	"Phosphatidylglycerols-34-2"	""	
"phosphatidylglycerol-34:3"	"Phosphatidylglycerols-34-3"	""	
"phosphatidylglycerol-34:4"	"Phosphatidylglycerols-34-4"	""	
"phosphatidylglycerolphosphate (1,2-di-<i>cis</i>-vaccenoyl)"	"CPD-18400"	"C42H77O13P2"	193.86774    
"phosphatidylglycerolphosphate (1-<i>cis</i>-vaccenoyl, 2-palmitoleoyl)"	"CPD-18399"	"C40H73O13P2"	149.5432    
"phosphatidylglycerolphosphate (1-myristoyl, 2-palmitoleoyl)"	"CPD-18397"	"C36H67O13P2"	59.076504    
"phosphatidylglycerolphosphate (1-palmitoyl, 2-cis-vaccenoyl)"	"CPD-18360"	"C40H75O13P2"	147.72551    
"phosphatidylglycerolphosphate (1-palmitoyl, 2-myristoyl)"	"CPD-18398"	"C36H69O13P2"	57.258747    
"phosphatidylglycerolphosphate (1-palmitoyl, 2-palmitoleoyl)"	"CPD-18359"	"C38H71O13P2"	103.401085    
"phosphatidylglycerophosphate (1-octadecenoyl(9Z), 2-palmitoyl)"	"CPDQT-520"	"C40H75O13P2"	147.72551    
"phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)"	"CPD0-2230"	"C38H69O13P2"	105.21879    
"phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)"	"CPD-12820"	"C42H81O13P2"	190.23228    
"phosphatidylinositol-34:1"	"Phosphatidylinositols-34-1"	""	
"phosphatidylinositol-34:2"	"Phosphatidylinositols-34-2"	""	
"phosphatidylinositol-34:3"	"Phosphatidylinositols-34-3"	""	
"phosphatidylinositol-34:4"	"Phosphatidylinositols-34-4"	""	
"phosphatidylinositol-36:1"	"Phosphatidylinositols-36-1"	""	
"phosphatidylinositol-36:2"	"Phosphatidylinositols-36-2"	""	
"phosphatidylinositol-36:3"	"Phosphatidylinositols-36-3"	""	
"phosphatidylinositol-36:4"	"Phosphatidylinositols-36-4"	""	
"phosphatidylinositol-36:5"	"Phosphatidylinositols-36-5"	""	
"phosphatidylinositol-36:6"	"Phosphatidylinositols-36-6"	""	
"phosphatidylserine (1,2-dicis-vaccenoyl)"	"CPD-18366"	"C42H77N1O10P1"	400.89417    
"phosphatidylserine (1,2-dimyristoyl)"	"CPD-18401"	"C34H65N1O10P1"	219.96078    
"phosphatidylserine (1-cis-vaccenoyl, 2-palmitoleoyl)"	"CPD-18364"	"C40H73N1O10P1"	356.56967    
"phosphatidylserine (1-myristoyl, 2-palmitoleoyl)"	"CPD-18402"	"C36H67N1O10P1"	266.10303    
"phosphatidylserine (1-palmitoyl, 2-cis-vaccenoyl)"	"CPD-18365"	"C40H75N1O10P1"	354.75198    
"phosphatidylserine (1-palmitoyl, 2-palmitoleoyl)"	"CPD-18363"	"C38H71N1O10P1"	310.42755    
"phosphatidylserine (dioctadecanoyl, n-C18:0)"	"CPD-12816"	"C42H81N1O10P1"	397.25873    
"phosphatidylserine-34:1"	"Phosphatidylserines-34-1"	""	
"phosphatidylserine-34:2"	"Phosphatidylserines-34-2"	""	
"phosphatidylserine-34:3"	"Phosphatidylserines-34-3"	""	
"phosphatidylserine-34:4"	"Phosphatidylserines-34-4"	""	
"phosphatidylserine-36:1"	"Phosphatidylserines-36-1"	""	
"phosphatidylserine-36:2"	"Phosphatidylserines-36-2"	""	
"phosphatidylserine-36:3"	"Phosphatidylserines-36-3"	""	
